ResourceID,Administrative Subdivision Name,Administrative Subdivision Type,Copyright Description,Copyright Type,Date of Publication,Description,Description Type,External Identifier Type,External Source,External XRef,Geometry Qualifier,Information Carrier,Information Carrier Format Type,Information Resource Creation From Date,Information Resource Creation To Date,Information Resource Creator,Information Resource Type,Keyword,Language_Type,Place Description,Spatial Coordinates Geometry,Temporal Coverage Timespan,Title,Title Type
f7284325-0753-4dbf-9efb-e72f48612566,,,,,,East wall of chamber (G).,Primary,,Original File Name,Egy.QV.t73.036.08Feb.RWust.d.jpg,,/files/uploadedfiles/QV73_image_3.jpg,JPEG,,,,Still Image,,,,,,QV73_image_3,Primary
f72ec4b7-d61b-4605-9581-e811f78f6c79,,,,,,,,,Original File Name,QV 07+08.CEDAE labels.jpg,,/files/uploadedfiles/QV08_TMP_drawing_1.jpg,JPEG,,,,Still Image,,,,,,QV08_TMP_drawing_1,Primary
f79c3096-fb0d-4b90-8282-ef91f69d1f5b,,,,,,,,,SurveyLA ID,572793ee-8197-4664-8604-a9dfde10f787.JPG,,/files/uploadedfiles/572793ee-8197-4664-8604-a9dfde10f787.JPG,JPEG,,2013-02-25,Historic Resources Group,Still Image,,,,,,C. Warwick Evans House - PHOTO,Primary
f8468f65-d4d1-462c-99ec-0d69f441f5f1,,,,,,Ramp (A) with modern constructed steps and entrance (B). The retaining walls were re-built after the 1994 flood. (CEDAE 2009),Primary,,Original File Name,Egy.QV.t44.A. South.Jan09.2. CEDAE .JPG,,/files/uploadedfiles/QV44_image_1.jpg,JPEG,,,,Still Image,,,,,,QV44_image_1,Primary
f84cd06e-f21b-451b-b814-89b960dee01e,,,,,,,,,Original File Name,QV 19+20.CEDAE labels.jpg,,/files/uploadedfiles/QV19_TMP_drawing_1.jpg,JPEG,,,,Still Image,,,,,,QV19_TMP_drawing_1,Primary
f8d92a12-192a-42a4-bc6c-66161b46ca3b,,,,,,,,,Original File Name,QV 42 sheet1.CEDAE labels.jpg,,/files/uploadedfiles/QV42_TMP_drawing_1.jpg,JPEG,,,,Still Image,,,,,,QV42_TMP_drawing_1,Primary
f8fdd212-3f44-41cc-8d80-01df38b5a0ec,,,,,,Interior view of chamber; stack of stones on the right probably used to seal the tomb entrance originally,Primary,,Original File Name,Egy.QV.tUnknown2.11.08Jan.JBell.d.jpg,,/files/uploadedfiles/QVU2_image_3.jpg,JPEG,,,,Still Image,,,,,,QVU2_image_3,Primary
f9d2aa69-77a2-4b17-a5e8-22ca3f3d3666,,,,,,,,,SurveyLA ID,e798a0bd-5bf8-4c2a-9e5a-2b72a6764a6d.JPG,,/files/uploadedfiles/e798a0bd-5bf8-4c2a-9e5a-2b72a6764a6d.JPG,JPEG,,2012-08-13,Historic Resources Group,Still Image,,,,,,Platform House Historic District - PHOTO,Primary
f9ebd46f-843d-4fcf-9306-8d984137076c,,,,,,,,,Processing ID,HCM-154P,,/files/uploadedfiles/Ralph_J_Scott_Fireboat.JPG,JPEG,,,,,,,,,,Ralph J. Scott Fireboat - PHOTO,Primary
fabc17ec-241e-471a-a87a-55a2e040c52d,,,,,,,,,Original File Name,EGP.WB.aerial.22.DMYERS.07Feb_LEVELS-ADJ_SMALL.jpg,,/files/uploadedfiles/QV_image_2.jpg,,,,,Still Image,,,,,,QV_image_2,Primary
fad63124-d1cc-46d0-a0ef-6ed112b4402c,,,,,,View from Benmore Terrace,Primary,,SurveyLA ID,9e6b7ade-ee48-4182-ba7f-6dcbcdf98010.JPG,,/files/uploadedfiles/9e6b7ade-ee48-4182-ba7f-6dcbcdf98010.JPG,JPEG,,2013-02-25,Historic Resources Group,Still Image,,,,,,C. Warwick Evans House - PHOTO,Primary
fb624395-6e0a-4f17-850b-9e6e693f4b11,,,,,,"View of ramp and entrance, with shallow overburden composed primarily of partially cemented geological debris, over heavily weathered marl bedrock.",Primary,,Original File Name,EGY.QV.t73.01.05Jan.DMyers.jpg,,/files/uploadedfiles/QV73_image_1.jpg,JPEG,,,,Still Image,,,,,,QV73_image_1,Primary
fbc0b477-5309-4b7e-96e1-baad86889ca5,,,,,,"Shaft entrance with masonry surround, metal grill and mesh.",Primary,,Original File Name,EGY.QV.t21.1.05Jan.DMyers.jpg,,/files/uploadedfiles/QV21_image_1.jpg,JPEG,,,,Still Image,,,,,,QV21_image_1,Primary
fbd42628-8e26-47e0-82cb-b0a71515f66c,,,,,,A thick layer of debris fan conglomerated on top of marl rock. Small natural drainage channels at both sides of entrance indicating flood water entered from above as well as from the ramp.,Primary,,Original File Name,EGY.QV.t57.02.05Jan.DMyers.jpg,,/files/uploadedfiles/QV57_image_2.jpg,JPEG,,,,Still Image,,,,,,QV57_image_2,Primary
fd26019b-ef25-4177-839d-f5ead8b5280d,,,,,,View of tomb shaft.,Primary,,Original File Name,Egy.QV.t12.01.08Feb.SZaki.d.jpg,,/files/uploadedfiles/QV12_image_2.jpg,JPEG,,,,Still Image,,,,,,QV12_image_2,Primary
fd63e1e8-18f5-4595-86d8-349b97e2b21a,,,,,,,,,Original File Name,QV 56+57.CEDAE labels.jpg,,/files/uploadedfiles/QV56_TMP_drawing_1.jpg,JPEG,,,,Still Image,,,,,,QV56_TMP_drawing_1,Primary
fde8188b-d7f3-4295-8c72-682efc1de311,,,,,,Entrance to QV U1,Primary,,Original File Name,Egy.QV.tUnknown1.12.08Jan.JBell.d.jpg,,/files/uploadedfiles/QVU1_image_1.jpg,JPEG,,,,Still Image,,,,,,QVU1_image_1,Primary
fe3933f0-1435-4ef2-a853-d6025fa58b8f,,,,,,"Arched cover and retaining walls to either side of entrance, with dry rubble wall at top of ramp as a barrier.",Primary,,Original File Name,EGY.QV.t80.01.05Jan.DMyers.jpg,,/files/uploadedfiles/QV80_image_1.jpg,JPEG,,,,Still Image,,,,,,QV80_image_1,Primary
ff39fceb-49a5-4145-8617-be43f25bd9e4,,,,,,Painted plaster with relief is extensively fire-blackened.  Note discarded carpets from QV 66 on floor of chamber (C).,Primary,,Original File Name,EGY.QV.t71.36.07Feb.SCA-GCI.d.jpg,,/files/uploadedfiles/QV71_image_3.jpg,JPEG,,,,Still Image,,,,,,QV71_image_3,Primary
