ResourceID,Address Type,Administrative Subdivision Name,Administrative Subdivision Type,Ancilary Feature To Date,Ancillary Feature Cultural Period,Ancillary Feature From Date,Ancillary Feature Type,Cadastral Reference,Component Type,Condition Description,Condition Image,Condition Type,Construction Technique,Date Condition Assessed,Description,Description Type,Designation or Protection From Date,Designation or Protection To Date,Disturbance Type,End Date of Existence,End Date Type,External Identifier Type,External Source,External XRef,Geometry Qualifier,Heritage Resource Type,Heritage Resource Type Cultural Period,Heritage Resource Type From Date,Heritage Resource Type To Date,Keyword,Management Recommendation,Material,Measurement Type,Measurement Unit,Measurement Value,Modification Date,Modification Description,Modification Type,Name,Name Type,Place Address,Place Description,Recommendation Type,Reference Image,Resource Type Classification,Setting Type,Spatial Coordinates Geometry,Start Date of Existence,Start Date Type,Style,Style Cultural Period,Style From Date,Style To Date,Threat Type,Type of Designation or Protection
70a9aa89-c1fb-40fc-a4b8-603086caa24c,,,,,,,,,,,,,,,"QV 49 has a steep ramp with rock-hewn steps and entryway with low ceiling. Tomb excavation was abandoned after the entryway was cut. QV 50 is entered through a short ramp (A) to a rectangular-shaped chamber (B) perpendicular to the entrance axis. This chamber connects to QV 49 on the east side through a small opening. Presumably the later construction of QV 50 was abandoned after this unintentional connection was made. <br>Both tombs are cut into relatively compact marl, rich in chert nodules. QV 49 was noted by R. Wilkinson (1828) and H. Brugsch (1854). The plan prepared by the TMP (1981) shows that the ramp of QV 49 was filled with debris and that the connection between these tombs was not visible at that time. Removal of debris must have been carried out subsequently, however there is no record of the recent clearance of the tombs. <br>Date of construction of QV 50 is suggested in the 20th Dynasty (Leblanc 1989. 239) while QV 49 in the early 19th Dynasty (Leblanc 2001, 274-275).",Primary,,,,,,,,,access point,Unfinished Tomb,19TH DYNASTY,,,,,,,,,,,,Tomb of Unknown,Alternative,,QV 49 and 50 are located at the Y-junction of the main wadi.,,/files/uploadedfiles/QV49_TMP_drawing_1.jpg,Archaeological Site Element,,GEOMETRYCOLLECTION (POINT (32.59280265187778 25.72737888461072)),-1295~/-1188~,Built Date,,,,,,
70a9aa89-c1fb-40fc-a4b8-603086caa24c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QV 49,Primary,,,,,,,,,,,,,,,
70a9aa89-c1fb-40fc-a4b8-603086caa24c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/files/uploadedfiles/QV49_image_1.jpg,,,,,,,,,,,
712e11f1-1c2c-4081-9750-1c4edf0ac2d2,,,,,,,,,,,,,,,"The 7m deep shaft of QV 63 has two doorways opposite each other, leading into a total of four chambers on two perpendicular axes. The chambers are cut into marl containing chert inclusions. The shaft has a masonry surround coated in cement and  a metal grill without mesh. <br>Thomas notes that the two chambers visible at the time of her visit (Chambers C+E) were cut at the same time. The tomb was rapidly cleared by the Franco-Egyptian team in 1986, at which time an additional two chambers were discovered.",Primary,,,,,,,,,access point,Shaft Graves (Tomb),18TH DYNASTY,,,,,,,,,,,,Tomb of Anonymous,Alternative,,"QV 63 is on the north side of the wadi, between QV 64 and QV 62.",,/files/uploadedfiles/QV63_image_1.jpg,Archaeological Site Element,,GEOMETRYCOLLECTION (POINT (32.59279083529861 25.72763263779655)),-1550~/-1295~,Built Date,,,,,,
712e11f1-1c2c-4081-9750-1c4edf0ac2d2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QV 63,Primary,,,,,,,,,,,,,,,
712e11f1-1c2c-4081-9750-1c4edf0ac2d2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/files/uploadedfiles/QV63_TMP_drawing_1.jpg,,,,,,,,,,,
712e11f1-1c2c-4081-9750-1c4edf0ac2d2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/files/uploadedfiles/QV63_image_2.jpg,,,,,,,,,,,
7338d17d-a80a-4d94-a76a-eceabe644192,,,,,,,,,,,,,,,"QV 21 has two elongated chambers (C) and (E) on different axes. The shaft has a cement-coated masonry surround at its opening as well as a metal grill with mesh. <br>E. Thomas described this tomb as one of the 'crosswise' tombs, with a unique plan. Thomas reported that the tomb is well cut in good rock, with a deep shaft. At the time of her visit, a number of objects were present.  The tomb was last cleared in 1986 by the Franco-Egyptian team. Based on the archaeological material they recovered, the tomb appears to have been reused during the Third Intermediated, Roman and Coptic periods. Previous efforts conducted by the Egyptian Antiquities Service to stabilize the rock walls and ceiling with mortar are evident throughout the tomb and shaft.",Primary,,,,,,,,,access point,Shaft Graves (Tomb),THIRD INTERMEDIATE,,,,,,,,,,,,Tomb of Anonymous,Alternative,,"QV 21 lies on a slight slope on the south side of the wadi, along the principal pathway.",,/files/uploadedfiles/QV21_image_2.jpg,Archaeological Site Element,,GEOMETRYCOLLECTION (POINT (32.59315082997352 25.72746727896483)),-1550~/-1295~,Built Date,,,,,,
7338d17d-a80a-4d94-a76a-eceabe644192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QV 21,Primary,,,,,,,,,,,,,,,
7338d17d-a80a-4d94-a76a-eceabe644192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/files/uploadedfiles/QV21_TMP_drawing_1.jpg,,,,,,,,,,,
7338d17d-a80a-4d94-a76a-eceabe644192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/files/uploadedfiles/QV21_image_1.jpg,,,,,,,,,,,
7338d17d-a80a-4d94-a76a-eceabe644192,,,,,,,,,,,,,,,,,,,,,,,,,,Shaft Graves (Tomb),GRAECO-ROMAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7338d17d-a80a-4d94-a76a-eceabe644192,,,,,,,,,,,,,,,,,,,,,,,,,,Dwelling,BYZANTINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7338d17d-a80a-4d94-a76a-eceabe644192,,,,,,,,,,,,,,,,,,,,,,,,,,Shaft Graves (Tomb),18TH DYNASTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74386052-f177-4f2b-8c2e-72282c5e4db2,,,,,,,,,,,,,,,"QV 89, 90 and 91 may have been first explored by Daressy in 1901, at which point they were already open. While his description of the tomb locations is imprecise, it is clear that he entered at least one shaft tomb at the head of the Valley of the Three Pits and discovered archaeological material dating stylistically to the 25th or 26th Dynasty. The Turin Museum mission later described all three tombs.",Primary,,,,,,,,,access point,Shaft Graves (Tomb),18TH DYNASTY,,,,,,,,,,,,QV 90,Primary,,"QV 89, 90 and 91 are located further north than the tombs QV A-L in the Valley of the Three Pits.",,/files/uploadedfiles/QV90_image_1.jpg,Archaeological Site Element,,GEOMETRYCOLLECTION (POINT (32.59787490731329 25.73151952693552)),-1550~/-1295~,Built Date,,,,,,
74386052-f177-4f2b-8c2e-72282c5e4db2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tomb of Anonymous,Alternative,,,,,,,,,,,,,,,
76283d84-62d4-4456-8a22-26ed47ac2b26,,,,,,,,,,,,,,,"QV 42 is entered through ramp (A), which leads into long corridor (C) and into the pillared burial chamber (E) with central sunken floor and three barrel vaults running perpendicular to axis. A niche is present in the middle of the south wall of the chamber and a side chamber (G) is located to the west, off the burial chamber. <br>As with the other tombs on the south side of the valley, the marl is part of a large tilted geologic block, evidenced by the angle of the bedding planes visible in the tomb.  Unlike many of the 19th dynasty tombs on the south side of the valley, the rock is in relatively good condition and does not show damage from swelling pressure changes related to underlying layers of shale, except in a few localized areas. <br>The rock walls and ceilings of this tomb were cut relatively straight and flat. Only localized areas of rock voids and collapse contemporary with original construction required infill with stone shards and large amounts of plaster to create a flat surface for the painting. Generally two plaster layers were applied, the thickness depending on the quality of the underlying rock. <br>In a few areas, where the rock was in particularly poor condition, instead of using infill material walls were constructed with stone or mud brick in order to create a flat vertical surface. The east side of the north wall of funerary chamber (E) has been almost entirely constructed out of mud brick.  The painting technique differs in this area with no relief work and a slightly cruder painting style. <br>An extensive amount of sunken relief painted plaster survives throughout the tomb. Areas without decoration include side chamber (G), and the inner face of doorway (D), which were plastered but not painted, and the inner face of doorway (F), which have carved plaster that may never has been painted. <br>The tomb has been accessible since the time of Robert Hay of Linplum (1826) and is included in subsequent visitor records.  According to Elizabeth Thomas, the tomb is the oldest of the 20th dynasty tombs and the last to appear in the valley with pillars. It was probably usurped by Rameses III as a tomb for his son, though originally meant for a queen, as evidenced by a scene in the decoration and the sarcophagus found there by Schiaparelli. Thomas suggests that the different technique (which she wrongly calls 'fresco') for the sole painted scene with the queen may have been due to a lack of time, although observation suggests this may instead be due to the reconstructed wall behind. Thomas also notes the presence of hieratic graffiti on the left wall of corridor (C) and suggests that the niche to the rear of the burial chamber was added later. <br>Currently, the tomb is not open to visitation and a metal grill door with detached, failing mesh prevents access. In November 2008, plastic sheeting was attached over the door by the SCA to prevent bat and bird entry.  Substantial evidence of bat activity exists in this tomb in the form of numerous dark stains on the wall paintings and white crystalline material on the ceiling and walls.",Primary,,,,,,,,,access point,Chamber Tomb,REIGN OF RAMESES III,,,,,,,,,,,,QV 42,Primary,,The tomb is cut into the southwest fork of the main valley in an area of marl lying within the lower portion of Member I.,,/files/uploadedfiles/QV42_image_4.jpg,Archaeological Site Element,,GEOMETRYCOLLECTION (POINT (32.5923607342986 25.72677592815796)),-1186~/-1154~,Built Date,,,,,,
76283d84-62d4-4456-8a22-26ed47ac2b26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/files/uploadedfiles/QV42_TMP_drawing_2.jpg,,,,,,,,,,,
76283d84-62d4-4456-8a22-26ed47ac2b26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/files/uploadedfiles/QV42_TMP_drawing_1.jpg,,,,,,,,,,,
76283d84-62d4-4456-8a22-26ed47ac2b26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/files/uploadedfiles/QV42_image_5.jpg,,,,,,,,,,,
76283d84-62d4-4456-8a22-26ed47ac2b26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/files/uploadedfiles/QV42_image_7.jpg,,,,,,,,,,,
76283d84-62d4-4456-8a22-26ed47ac2b26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/files/uploadedfiles/QV42_image_2.jpg,,,,,,,,,,,
76283d84-62d4-4456-8a22-26ed47ac2b26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/files/uploadedfiles/QV42_image_1.jpg,,,,,,,,,,,
76283d84-62d4-4456-8a22-26ed47ac2b26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/files/uploadedfiles/QV42_image_6.jpg,,,,,,,,,,,
76283d84-62d4-4456-8a22-26ed47ac2b26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/files/uploadedfiles/QV42_image_3.jpg,,,,,,,,,,,
76283d84-62d4-4456-8a22-26ed47ac2b26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tomb of Pareherunemef and Minefer,Alternative,,,,,,,,,,,,,,,
7645306e-662d-4c8a-acd5-134315078534,,,,,,,,,,,,,,,"The tomb is entered through stepped ramp (A) leading into antechamber (C) which has ledges on the west and north sides. Two alcoves (D, E), divided by half pillars lead to side chamber (G) to the east of the antechamber. Continuing on from the antechamber a second stepped ramp (I) leads into pillared burial chamber (K). Three side chambers (M, O, Q) lie to the west, east and north of this chamber. There are also three magical brick niches on the west, east and north walls of the chamber (K) and ledges along the walls. <br>The bedrock of this tomb, similar to adjacent tomb QV 80 and others on the north side of the valley, is part of the rotated, tilted block of the upper part of Member I, which exhibits similar joint sets but few chert nodules, and abundant salts along open joints and on surfaces, particularly in the lower chambers. <br>Extensive relief paintings survive in excellent condition throughout the tomb. The paintings in QV 66 have the best preservation of all the tombs in the valley. An original hieratic inscription also survives. There is no evidence of later reuse of this tomb. However, the lack of a sarcophagus and other funerary objects found in the tomb suggests that it was looted in antiquity and 'no trace of the wall that must have sealed it [the entrance] could be found' (Thomas 1966, 214) when the tomb was discovered by Schiaparelli in 1904. At this time he noted that '[t]he rubble, which had fallen upon [it] and had filled the stairs, had also entered in the first chamber [chamber (C)], where it piled up near the entrance, near the left wall and near the one in the back, almost touching the ceiling. The other chambers were almost empty; but their floor was evenly coated with a thick layer of soil, brought in by rain waters, which must have infiltrated the tomb repeatedly' (Schiaparelli 1923, 53-55). <br>A survey benchmark (in the form of a metal disk) indicating elevation above mean sea level is embedded in the brick entrance to the tomb. It was in place in the 1920s, and perhaps earlier. <br>The tomb is currently open to restricted visitation. The tomb was closed to general visitation from the early 1970s to 1994. From 1986 to 1992, it was closed for conservation. It re-opened in 1995 until 2003 when it was again closed to general visitation. Since 2003 the tomb has been open to restricted visitation. For its opening, wooden walkways were installed, on which handrails were mounted in stepped ramp (I) and in doorways (F, H, J and P). Fluorescent lights, fans, fire extinguishers, ventilation ducts were also installed in the tomb. Entry ramp (A) has a brick arched cover and wooden steps with handrails. The entrance door is metal with ventilation holes at sides which are covered with mesh but no mesh at the bottom hole which the ducts go through.",Primary,,,,,,,,,access point,Chamber Tomb,REIGN OF RAMESES II,,,,,,,,,,,,QV 66,Primary,,"QV 66 is located on the northern side of the main wadi, at the lower end and excavated from the marl of the lower part of Member I.",,/files/uploadedfiles/QV66_TMP_drawing_3.jpg,Archaeological Site Element,,GEOMETRYCOLLECTION (POINT (32.59271457707975 25.72790314357816)),-1279~/-1212~,Built Date,,,,,,
7645306e-662d-4c8a-acd5-134315078534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/files/uploadedfiles/QV66_image_8.jpg,,,,,,,,,,,
7645306e-662d-4c8a-acd5-134315078534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/files/uploadedfiles/QV66_TMP_drawing_4.jpg,,,,,,,,,,,
7645306e-662d-4c8a-acd5-134315078534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tomb of Nefertari,Alternative,,,,,,,,,,,,,,,
7645306e-662d-4c8a-acd5-134315078534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/files/uploadedfiles/QV66_image_5.jpg,,,,,,,,,,,
7645306e-662d-4c8a-acd5-134315078534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/files/uploadedfiles/QV66_image_3.jpg,,,,,,,,,,,
7645306e-662d-4c8a-acd5-134315078534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/files/uploadedfiles/QV66_image_4.jpg,,,,,,,,,,,
7645306e-662d-4c8a-acd5-134315078534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/files/uploadedfiles/QV66_image_7.jpg,,,,,,,,,,,
7645306e-662d-4c8a-acd5-134315078534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/files/uploadedfiles/QV66_TMP_drawing_2.jpg,,,,,,,,,,,
7645306e-662d-4c8a-acd5-134315078534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/files/uploadedfiles/QV66_image_11.jpg,,,,,,,,,,,
7645306e-662d-4c8a-acd5-134315078534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/files/uploadedfiles/QV66_image_2.jpg,,,,,,,,,,,
7645306e-662d-4c8a-acd5-134315078534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/files/uploadedfiles/QV66_image_10.jpg,,,,,,,,,,,
7645306e-662d-4c8a-acd5-134315078534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/files/uploadedfiles/QV66_image_6.jpg,,,,,,,,,,,
7645306e-662d-4c8a-acd5-134315078534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/files/uploadedfiles/QV66_TMP_drawing_1.jpg,,,,,,,,,,,
7645306e-662d-4c8a-acd5-134315078534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/files/uploadedfiles/QV66_image_1.jpg,,,,,,,,,,,
7645306e-662d-4c8a-acd5-134315078534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/files/uploadedfiles/QV66_image_9.jpg,,,,,,,,,,,
7645306e-662d-4c8a-acd5-134315078534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/files/uploadedfiles/QV66_image_13.jpg,,,,,,,,,,,
7645306e-662d-4c8a-acd5-134315078534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/files/uploadedfiles/QV66_image_12.jpg,,,,,,,,,,,
7a0ba6cd-cc28-4d83-9728-7997f67cb5ca,,,,,,,,,,,,,,,"QV 94 is a single chamber tomb. The shaft opening is wide with a low, incomplete rubble wall surrounding it. <br>The tomb was cleared by the Franco-Egyptian team in 1987. The archaeological remains that they recovered suggest that the tomb was initially carved during the 18th Dynasty.",Primary,,,,,,,,,access point,Shaft Graves (Tomb),18TH DYNASTY,,,,,,,,,,,,Tomb of Anonymous,Alternative,,"QV 94 is on the north side of the wadi, just behind the trailer currently used as the visitor WC.",,/files/uploadedfiles/QV94_image_1.jpg,Archaeological Site Element,,GEOMETRYCOLLECTION (POINT (32.59403114193097 25.72819987640121)),-1550~/-1295~,Built Date,,,,,,
7a0ba6cd-cc28-4d83-9728-7997f67cb5ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QV 94,Primary,,,,,,,,,,,,,,,
7a0c6a18-626e-4ce4-9a09-e2d056662edf,,,,,,,,,,,,,,,The Italian mission excavated QV 88 and 98 in 1903 (see Tomb Profile for QV 88 in Historic Overview). Both tombs are cut into shaley marl and the zone immediately adjacent to their entrances has eroded considerably. QV 98 was last cleared out in 1988 by the Franco-Egyptian team.,Primary,,,,,,,,,access point,Shaft Graves (Tomb),18TH DYNASTY,,,,,,,,,,,,Tomb of Ahmose,Alternative,,"QV 88 and QV 98 lie in the Valley of Prince Ahmose, a smaller wadi immediately adjacent to and south of the Valley of the Queens.",,/files/uploadedfiles/QV88_image_1.jpg,Archaeological Site Element,,GEOMETRYCOLLECTION (POINT (32.59379504128581 25.72700545611288)),-1550~/-1295~,Built Date,,,,,,
7a0c6a18-626e-4ce4-9a09-e2d056662edf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QV 88,Primary,,,,,,,,,,,,,,,
7a43493d-8680-4c84-a978-a8dac47f7047,,,,,,,,,,,,,,,"QV 30 was discovered by the Italian mission in 1904. Canopic jars found at the time of discovery identify the tomb as belonging to Nebiri, the Superintendent of the Royal Stables under Thutmosis III (see Tomb profile in Historic Overview). <br>One bat was observed roosting in the tomb in 2008.",Primary,,,,,,,,,access point,Shaft Graves (Tomb),REIGN OF THUTMOSIS III,,,,,,,,,,,,Tomb of Nebiri,Alternative,,QV 30 is located on a slope on the south side of the southwest branch of the main wadi. The shaft has a modern cemented built surround without metal grill or mesh.,,/files/uploadedfiles/QV30_image_3.jpg,Archaeological Site Element,,GEOMETRYCOLLECTION (POINT (32.59292795315015 25.72713097928255)),-1479~/-1457~,Built Date,,,,,,
